# kT [GeV]         GTMD (T-even  T-odd) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
4.054973e-01  4.388220e-10  0.000000e+00  -3.655396e-07  6.381858e-08  -4.035024e-08  2.767875e-08  
4.105022e-01  4.490036e-10  0.000000e+00  -3.740414e-07  6.525000e-08  -4.129236e-08  2.831444e-08  
4.155071e-01  4.593003e-10  0.000000e+00  -3.826337e-07  6.668993e-08  -4.224357e-08  2.896066e-08  
4.205120e-01  4.696122e-10  0.000000e+00  -3.912448e-07  6.814175e-08  -4.319793e-08  2.960544e-08  
4.255169e-01  4.800342e-10  0.000000e+00  -3.999541e-07  6.960659e-08  -4.416415e-08  3.025941e-08  
4.305218e-01  4.905942e-10  0.000000e+00  -4.087776e-07  7.106448e-08  -4.514304e-08  3.091568e-08  
4.355267e-01  5.012593e-10  0.000000e+00  -4.176740e-07  7.255487e-08  -4.612844e-08  3.158047e-08  
4.405316e-01  5.118776e-10  0.000000e+00  -4.265474e-07  7.404509e-08  -4.711290e-08  3.224794e-08  
4.455365e-01  5.226341e-10  0.000000e+00  -4.355420e-07  7.553929e-08  -4.811167e-08  3.292151e-08  
4.505414e-01  5.335408e-10  0.000000e+00  -4.446508e-07  7.704873e-08  -4.912176e-08  3.359946e-08  
4.555463e-01  5.444940e-10  0.000000e+00  -4.538482e-07  7.856534e-08  -5.014167e-08  3.428768e-08  
4.605513e-01  5.555178e-10  0.000000e+00  -4.630282e-07  8.008692e-08  -5.116155e-08  3.496995e-08  
4.655562e-01  5.665525e-10  0.000000e+00  -4.722451e-07  8.152878e-08  -5.218591e-08  3.566147e-08  
4.705611e-01  5.777723e-10  0.000000e+00  -4.816193e-07  8.314951e-08  -5.322641e-08  3.635420e-08  
4.755660e-01  5.890850e-10  0.000000e+00  -4.910773e-07  8.471642e-08  -5.427623e-08  3.706279e-08  
4.805709e-01  6.003976e-10  0.000000e+00  -5.005370e-07  8.626132e-08  -5.532751e-08  3.776636e-08  
4.855758e-01  6.117021e-10  0.000000e+00  -5.099974e-07  8.781000e-08  -5.637950e-08  3.846909e-08  
4.905807e-01  6.232016e-10  0.000000e+00  -5.196126e-07  8.936139e-08  -5.744865e-08  3.918328e-08  
4.955856e-01  6.347960e-10  0.000000e+00  -5.293100e-07  9.095254e-08  -5.852614e-08  3.990550e-08  
5.005905e-01  6.464185e-10  0.000000e+00  -5.390344e-07  9.253942e-08  -5.960711e-08  4.062877e-08  
5.055954e-01  6.580696e-10  0.000000e+00  -5.487859e-07  9.410560e-08  -6.069290e-08  4.135084e-08  
5.106003e-01  6.697609e-10  0.000000e+00  -5.585708e-07  9.565499e-08  -6.178121e-08  4.207685e-08  
5.156052e-01  6.816086e-10  0.000000e+00  -5.684868e-07  9.729605e-08  -6.288426e-08  4.281954e-08  
5.206101e-01  6.935509e-10  0.000000e+00  -5.786523e-07  9.889109e-08  -6.401376e-08  4.354985e-08  
5.256150e-01  7.054580e-10  0.000000e+00  -5.884530e-07  1.005006e-07  -6.510721e-08  4.429144e-08  
5.306199e-01  7.174046e-10  0.000000e+00  -5.984598e-07  1.021072e-07  -6.622220e-08  4.503374e-08  
5.356248e-01  7.294441e-10  0.000000e+00  -6.085406e-07  1.037037e-07  -6.734506e-08  4.577634e-08  
5.406297e-01  7.416120e-10  0.000000e+00  -6.187310e-07  1.053333e-07  -6.847992e-08  4.653063e-08  
5.456346e-01  7.537918e-10  0.000000e+00  -6.289368e-07  1.069575e-07  -6.962280e-08  4.728427e-08  
5.506395e-01  7.660263e-10  0.000000e+00  -6.391886e-07  1.085832e-07  -7.076355e-08  4.804108e-08  
5.556444e-01  7.782522e-10  0.000000e+00  -6.494357e-07  1.101996e-07  -7.190396e-08  4.879468e-08  
5.606493e-01  7.905629e-10  0.000000e+00  -6.597534e-07  1.118098e-07  -7.305487e-08  4.955485e-08  
5.656543e-01  8.030276e-10  0.000000e+00  -6.702005e-07  1.134660e-07  -7.421986e-08  5.034496e-08  
5.706592e-01  8.154675e-10  0.000000e+00  -6.810022e-07  1.150931e-07  -7.541876e-08  5.109279e-08  
