# kT [GeV]         GTMD (T-even-UU T-even-UT T-odd-UU T-odd-UT) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
2.523459e-01  2.760235e-01 7.860815e-07  0.000000e+00 0.000000e+00  1.617599e-01 -1.762587e-06  -2.168240e-01 -5.994913e-07  9.065290e-02 -1.680919e-07  -1.125726e-01 1.457272e-08  
2.563498e-01  2.756010e-01 8.105762e-07  0.000000e+00 0.000000e+00  1.616212e-01 -1.817502e-06  -2.164465e-01 -6.179114e-07  9.057857e-02 -1.733341e-07  -1.123822e-01 1.501523e-08  
2.603538e-01  2.753180e-01 8.348958e-07  0.000000e+00 0.000000e+00  1.614762e-01 -1.872027e-06  -2.161786e-01 -6.373393e-07  9.050093e-02 -1.785380e-07  -1.122461e-01 1.546260e-08  
2.643577e-01  2.749819e-01 8.605881e-07  0.000000e+00 0.000000e+00  1.613739e-01 -1.929595e-06  -2.158342e-01 -6.566734e-07  9.044774e-02 -1.840360e-07  -1.120707e-01 1.591617e-08  
2.683616e-01  2.746431e-01 8.861769e-07  0.000000e+00 0.000000e+00  1.612298e-01 -1.986966e-06  -2.155302e-01 -6.763146e-07  9.037014e-02 -1.895127e-07  -1.119167e-01 1.638226e-08  
2.723655e-01  2.742606e-01 9.119800e-07  0.000000e+00 0.000000e+00  1.610779e-01 -2.044782e-06  -2.151811e-01 -6.961963e-07  9.028907e-02 -1.950354e-07  -1.117402e-01 1.684174e-08  
2.763694e-01  2.738948e-01 9.382078e-07  0.000000e+00 0.000000e+00  1.608616e-01 -2.103362e-06  -2.148477e-01 -7.163637e-07  9.021010e-02 -2.006500e-07  -1.115719e-01 1.731361e-08  
2.803733e-01  2.735420e-01 9.648082e-07  0.000000e+00 0.000000e+00  1.607230e-01 -2.163229e-06  -2.145235e-01 -7.367569e-07  9.008004e-02 -2.063440e-07  -1.114077e-01 1.778956e-08  
2.843772e-01  2.731713e-01 9.916054e-07  0.000000e+00 0.000000e+00  1.606391e-01 -2.223246e-06  -2.141483e-01 -7.574757e-07  9.002953e-02 -2.120798e-07  -1.112162e-01 1.826818e-08  
2.883811e-01  2.727113e-01 1.018164e-06  0.000000e+00 0.000000e+00  1.605092e-01 -2.282775e-06  -2.137469e-01 -7.779039e-07  8.999045e-02 -2.177664e-07  -1.110157e-01 1.875549e-08  
2.923850e-01  2.723902e-01 1.046263e-06  0.000000e+00 0.000000e+00  1.603518e-01 -2.345732e-06  -2.134370e-01 -7.996488e-07  8.994143e-02 -2.237794e-07  -1.108564e-01 1.924392e-08  
2.963889e-01  2.720224e-01 1.074212e-06  0.000000e+00 0.000000e+00  1.602010e-01 -2.408383e-06  -2.131028e-01 -8.211652e-07  8.989384e-02 -2.297642e-07  -1.106879e-01 1.974308e-08  
3.003928e-01  2.716295e-01 1.102388e-06  0.000000e+00 0.000000e+00  1.601894e-01 -2.471525e-06  -2.127434e-01 -8.428719e-07  8.983394e-02 -2.357968e-07  -1.105064e-01 2.024296e-08  
3.043967e-01  2.712111e-01 1.130909e-06  0.000000e+00 0.000000e+00  1.600446e-01 -2.535435e-06  -2.123227e-01 -8.648648e-07  8.976041e-02 -2.419039e-07  -1.102917e-01 2.074745e-08  
