# kT [GeV]         GTMD (T-even-UU T-even-UT T-odd-UU T-odd-UT) at (xi, -t) = [(1.500100e-01, -5.000000e-01)]
8.849628e-01  3.073367e-01 2.992716e-05  -3.633479e-01 -1.175787e-04  
8.889667e-01  3.062320e-01 3.014489e-05  -3.610158e-01 -1.182977e-04  
8.929706e-01  3.051269e-01 3.036164e-05  -3.586765e-01 -1.190102e-04  
8.969745e-01  3.040215e-01 3.057826e-05  -3.563362e-01 -1.197197e-04  
9.009784e-01  3.029157e-01 3.079002e-05  -3.539949e-01 -1.204527e-04  
9.049823e-01  3.018092e-01 3.100439e-05  -3.516525e-01 -1.211633e-04  
9.089862e-01  3.007025e-01 3.121966e-05  -3.493139e-01 -1.218796e-04  
9.129901e-01  2.995950e-01 3.143798e-05  -3.469860e-01 -1.225843e-04  
9.169940e-01  2.984867e-01 3.165662e-05  -3.446589e-01 -1.232964e-04  
9.209979e-01  2.973782e-01 3.187494e-05  -3.423333e-01 -1.240073e-04  
9.250018e-01  2.962698e-01 3.209329e-05  -3.400050e-01 -1.247185e-04  
9.290057e-01  2.951614e-01 3.231189e-05  -3.376700e-01 -1.254414e-04  
9.330096e-01  2.941433e-01 3.253374e-05  -3.352424e-01 -1.261408e-04  
9.370135e-01  2.930214e-01 3.275042e-05  -3.329330e-01 -1.268415e-04  
9.410174e-01  2.918988e-01 3.296696e-05  -3.306259e-01 -1.275400e-04  
9.450213e-01  2.907732e-01 3.318268e-05  -3.283119e-01 -1.282321e-04  
9.490252e-01  2.896478e-01 3.339966e-05  -3.259960e-01 -1.289197e-04  
9.530291e-01  2.885222e-01 3.361673e-05  -3.236814e-01 -1.296044e-04  
9.570330e-01  2.873960e-01 3.383349e-05  -3.213682e-01 -1.302860e-04  
9.610369e-01  2.862691e-01 3.405062e-05  -3.190571e-01 -1.309646e-04  
9.650408e-01  2.851435e-01 3.426784e-05  -3.167999e-01 -1.316407e-04  
9.690447e-01  2.840177e-01 3.450296e-05  -3.144851e-01 -1.323110e-04  
9.730486e-01  2.828908e-01 3.470059e-05  -3.121642e-01 -1.329751e-04  
9.770526e-01  2.817635e-01 3.491651e-05  -3.098429e-01 -1.336355e-04  
9.810565e-01  2.806530e-01 3.512953e-05  -3.075210e-01 -1.343194e-04  
9.850604e-01  2.795206e-01 3.534222e-05  -3.051947e-01 -1.349806e-04  
9.890643e-01  2.783927e-01 3.555786e-05  -3.028981e-01 -1.356471e-04  
9.930682e-01  2.772628e-01 3.577341e-05  -3.005989e-01 -1.362918e-04  
9.970721e-01  2.761324e-01 3.598914e-05  -2.983004e-01 -1.369483e-04  
1.001076e+00  2.750026e-01 3.620568e-05  -2.960090e-01 -1.376277e-04  
1.005080e+00  2.738740e-01 3.642226e-05  -2.937296e-01 -1.382779e-04  
1.009084e+00  2.727456e-01 3.663879e-05  -2.914537e-01 -1.389249e-04  
1.013088e+00  2.716181e-01 3.685504e-05  -2.891713e-01 -1.395683e-04  
1.017092e+00  2.704914e-01 3.707107e-05  -2.868979e-01 -1.402080e-04  
1.021095e+00  2.693650e-01 3.728469e-05  -2.846262e-01 -1.408632e-04  
1.025099e+00  2.682391e-01 3.749756e-05  -2.823576e-01 -1.414998e-04  
1.029103e+00  2.671120e-01 3.771185e-05  -2.800929e-01 -1.421317e-04  
1.033107e+00  2.659818e-01 3.792523e-05  -2.778277e-01 -1.427561e-04  
1.037111e+00  2.649157e-01 3.814137e-05  -2.755019e-01 -1.433724e-04  
1.041115e+00  2.637847e-01 3.835456e-05  -2.732507e-01 -1.439893e-04  
1.045119e+00  2.626538e-01 3.856751e-05  -2.710029e-01 -1.446024e-04  
1.049123e+00  2.615231e-01 3.878017e-05  -2.687580e-01 -1.452120e-04  
1.053127e+00  2.603926e-01 3.899172e-05  -2.665107e-01 -1.458171e-04  
1.057131e+00  2.591957e-01 3.920268e-05  -2.642661e-01 -1.464162e-04  
1.061135e+00  2.580689e-01 3.941203e-05  -2.620253e-01 -1.470114e-04  
1.065138e+00  2.569428e-01 3.961932e-05  -2.597879e-01 -1.476023e-04  
1.069142e+00  2.558176e-01 3.982837e-05  -2.575535e-01 -1.482026e-04  
1.073146e+00  2.546932e-01 4.003855e-05  -2.553227e-01 -1.488076e-04  
1.077150e+00  2.535697e-01 4.024902e-05  -2.531082e-01 -1.493981e-04  
1.081154e+00  2.524469e-01 4.045945e-05  -2.509017e-01 -1.499826e-04  
1.085158e+00  2.513251e-01 4.066959e-05  -2.487002e-01 -1.505633e-04  
1.089162e+00  2.502045e-01 4.087939e-05  -2.465035e-01 -1.511403e-04  
1.093166e+00  2.490845e-01 4.108905e-05  -2.442922e-01 -1.517140e-04  
1.097170e+00  2.479652e-01 4.129850e-05  -2.421003e-01 -1.522841e-04  
1.101174e+00  2.468467e-01 4.150764e-05  -2.399123e-01 -1.528505e-04  
1.105177e+00  2.457293e-01 4.171645e-05  -2.377286e-01 -1.534131e-04  
1.109181e+00  2.446131e-01 4.192491e-05  -2.355503e-01 -1.539720e-04  
1.113185e+00  2.434979e-01 4.213300e-05  -2.333774e-01 -1.545271e-04  
1.117189e+00  2.423842e-01 4.234034e-05  -2.312176e-01 -1.550785e-04  
1.121193e+00  2.412701e-01 4.254601e-05  -2.290596e-01 -1.556555e-04  
1.125197e+00  2.401536e-01 4.275004e-05  -2.269052e-01 -1.561951e-04  
1.129201e+00  2.390379e-01 4.295342e-05  -2.247562e-01 -1.567303e-04  
1.133205e+00  2.379230e-01 4.316403e-05  -2.226125e-01 -1.572612e-04  
1.137209e+00  2.368122e-01 4.336463e-05  -2.204704e-01 -1.577877e-04  
1.141213e+00  2.356985e-01 4.355920e-05  -2.183369e-01 -1.583086e-04  
1.145217e+00  2.345841e-01 4.375822e-05  -2.162253e-01 -1.588169e-04  
1.149220e+00  2.335405e-01 4.396290e-05  -2.139846e-01 -1.593097e-04  
1.153224e+00  2.324273e-01 4.416024e-05  -2.118656e-01 -1.597995e-04  
1.157228e+00  2.313162e-01 4.436061e-05  -2.097643e-01 -1.602909e-04  
1.161232e+00  2.302059e-01 4.456148e-05  -2.076655e-01 -1.607912e-04  
1.165236e+00  2.290969e-01 4.476184e-05  -2.055729e-01 -1.612872e-04  
1.169240e+00  2.279891e-01 4.496168e-05  -2.034865e-01 -1.617788e-04  
1.173244e+00  2.268819e-01 4.516095e-05  -2.014066e-01 -1.622659e-04  
1.177248e+00  2.257760e-01 4.535966e-05  -1.993333e-01 -1.627485e-04  
1.181252e+00  2.246716e-01 4.555781e-05  -1.972664e-01 -1.632268e-04  
1.185256e+00  2.235685e-01 4.575539e-05  -1.952060e-01 -1.637005e-04  
1.189259e+00  2.224672e-01 4.595208e-05  -1.931500e-01 -1.641699e-04  
1.193263e+00  2.213674e-01 4.614837e-05  -1.910999e-01 -1.646348e-04  
1.197267e+00  2.202905e-01 4.634415e-05  -1.890561e-01 -1.650952e-04  
1.201271e+00  2.191938e-01 4.653934e-05  -1.870188e-01 -1.655511e-04  
1.205275e+00  2.180988e-01 4.673392e-05  -1.849882e-01 -1.660025e-04  
1.209279e+00  2.170053e-01 4.692790e-05  -1.829326e-01 -1.664494e-04  
1.213283e+00  2.159135e-01 4.712127e-05  -1.809171e-01 -1.668918e-04  
1.217287e+00  2.148232e-01 4.731378e-05  -1.789077e-01 -1.673297e-04  
1.221291e+00  2.137328e-01 4.750386e-05  -1.769256e-01 -1.677628e-04  
1.225295e+00  2.126447e-01 4.769279e-05  -1.749238e-01 -1.681906e-04  
1.229298e+00  2.115583e-01 4.788089e-05  -1.729286e-01 -1.686137e-04  
1.233302e+00  2.104735e-01 4.806820e-05  -1.709398e-01 -1.690321e-04  
1.237306e+00  2.093936e-01 4.825368e-05  -1.689768e-01 -1.694459e-04  
1.241310e+00  2.083159e-01 4.843746e-05  -1.669967e-01 -1.698550e-04  
1.245314e+00  2.072387e-01 4.862166e-05  -1.650414e-01 -1.702595e-04  
1.249318e+00  2.061604e-01 4.880785e-05  -1.630892e-01 -1.706592e-04  
1.253322e+00  2.050840e-01 4.899328e-05  -1.611442e-01 -1.710542e-04  
1.257326e+00  2.040096e-01 4.917793e-05  -1.592061e-01 -1.714445e-04  
1.261330e+00  2.029375e-01 4.936169e-05  -1.572746e-01 -1.718307e-04  
1.265334e+00  2.018677e-01 4.954497e-05  -1.553508e-01 -1.722134e-04  
1.269338e+00  2.008647e-01 4.973542e-05  -1.533675e-01 -1.725923e-04  
